evidence_id,record_id,evidence_type,start_seconds,end_seconds,text,media_path,thumbnail_path,source_sha256,language,confidence,asr_segment_ids,ocr_observation_ids,vlm_caption_ids,metadata_json
espresso-003-ocr-00122,espresso-003,frame_text,110.000,110.000,TECEENI,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000022.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.593177,,espresso-003-ocr-00122,,"{""frame_id"":""frame_000022"",""ocr_version"":""PP-OCRv5"",""polygon"":[[772.0,768.0],[831.0,764.0],[832.0,778.0],[773.0,781.0]]}"
espresso-003-ocr-00123,espresso-003,frame_text,110.000,110.000,VORM,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000022.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.963791,,espresso-003-ocr-00123,,"{""frame_id"":""frame_000022"",""ocr_version"":""PP-OCRv5"",""polygon"":[[774.0,775.0],[826.0,775.0],[826.0,789.0],[774.0,789.0]]}"
espresso-003-ocr-00124,espresso-003,frame_text,110.000,110.000,KALK,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000022.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.985602,,espresso-003-ocr-00124,,"{""frame_id"":""frame_000022"",""ocr_version"":""PP-OCRv5"",""polygon"":[[1043.0,951.0],[1076.0,951.0],[1076.0,966.0],[1043.0,966.0]]}"
espresso-003-ocr-00125,espresso-003,frame_text,110.000,110.000,MOCCAMASTER,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000022.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.999490,,espresso-003-ocr-00125,,"{""frame_id"":""frame_000022"",""ocr_version"":""PP-OCRv5"",""polygon"":[[1140.0,950.0],[1371.0,950.0],[1371.0,967.0],[1140.0,967.0]]}"
espresso-003-ocr-00126,espresso-003,frame_text,115.000,115.000,APTROVED,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000023.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.947516,,espresso-003-ocr-00126,,"{""frame_id"":""frame_000023"",""ocr_version"":""PP-OCRv5"",""polygon"":[[666.0,435.0],[711.0,435.0],[711.0,449.0],[666.0,449.0]]}"
espresso-003-ocr-00127,espresso-003,frame_text,115.000,115.000,TEOENT,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000023.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.786414,,espresso-003-ocr-00127,,"{""frame_id"":""frame_000023"",""ocr_version"":""PP-OCRv5"",""polygon"":[[659.0,721.0],[722.0,721.0],[722.0,732.0],[659.0,732.0]]}"
espresso-003-ocr-00128,espresso-003,frame_text,115.000,115.000,VORM,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000023.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.980561,,espresso-003-ocr-00128,,"{""frame_id"":""frame_000023"",""ocr_version"":""PP-OCRv5"",""polygon"":[[664.0,729.0],[714.0,729.0],[714.0,742.0],[664.0,742.0]]}"
espresso-003-ocr-00129,espresso-003,frame_text,115.000,115.000,KALK,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000023.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.995870,,espresso-003-ocr-00129,,"{""frame_id"":""frame_000023"",""ocr_version"":""PP-OCRv5"",""polygon"":[[929.0,907.0],[963.0,910.0],[962.0,924.0],[928.0,922.0]]}"
espresso-003-ocr-00130,espresso-003,frame_text,115.000,115.000,MOCCAMASTER,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000023.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.974019,,espresso-003-ocr-00130,,"{""frame_id"":""frame_000023"",""ocr_version"":""PP-OCRv5"",""polygon"":[[1024.0,905.0],[1255.0,910.0],[1255.0,931.0],[1024.0,926.0]]}"
espresso-003-ocr-00131,espresso-003,frame_text,120.000,120.000,APPROVED,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000024.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.920793,,espresso-003-ocr-00131,,"{""frame_id"":""frame_000024"",""ocr_version"":""PP-OCRv5"",""polygon"":[[594.0,459.0],[640.0,459.0],[640.0,472.0],[594.0,472.0]]}"
espresso-003-ocr-00132,espresso-003,frame_text,120.000,120.000,TEOENT,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000024.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.847483,,espresso-003-ocr-00132,,"{""frame_id"":""frame_000024"",""ocr_version"":""PP-OCRv5"",""polygon"":[[579.0,747.0],[644.0,747.0],[644.0,761.0],[579.0,761.0]]}"
espresso-003-ocr-00133,espresso-003,frame_text,120.000,120.000,VORM,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000024.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.994877,,espresso-003-ocr-00133,,"{""frame_id"":""frame_000024"",""ocr_version"":""PP-OCRv5"",""polygon"":[[583.0,755.0],[636.0,758.0],[636.0,771.0],[583.0,769.0]]}"
espresso-003-ocr-00134,espresso-003,frame_text,120.000,120.000,KALK,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000024.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.999615,,espresso-003-ocr-00134,,"{""frame_id"":""frame_000024"",""ocr_version"":""PP-OCRv5"",""polygon"":[[848.0,944.0],[882.0,944.0],[882.0,959.0],[848.0,959.0]]}"
espresso-003-ocr-00135,espresso-003,frame_text,120.000,120.000,MOCCAMASTER,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000024.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.999509,,espresso-003-ocr-00135,,"{""frame_id"":""frame_000024"",""ocr_version"":""PP-OCRv5"",""polygon"":[[945.0,943.0],[1176.0,952.0],[1175.0,973.0],[944.0,964.0]]}"
espresso-003-ocr-00136,espresso-003,frame_text,125.000,125.000,APROVED,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000025.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.960574,,espresso-003-ocr-00136,,"{""frame_id"":""frame_000025"",""ocr_version"":""PP-OCRv5"",""polygon"":[[551.0,442.0],[598.0,442.0],[598.0,456.0],[551.0,456.0]]}"
espresso-003-ocr-00137,espresso-003,frame_text,125.000,125.000,TECHNI,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000025.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.942992,,espresso-003-ocr-00137,,"{""frame_id"":""frame_000025"",""ocr_version"":""PP-OCRv5"",""polygon"":[[539.0,733.0],[606.0,733.0],[606.0,746.0],[539.0,746.0]]}"
espresso-003-ocr-00138,espresso-003,frame_text,125.000,125.000,VORM,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000025.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.993036,,espresso-003-ocr-00138,,"{""frame_id"":""frame_000025"",""ocr_version"":""PP-OCRv5"",""polygon"":[[546.0,740.0],[597.0,743.0],[597.0,757.0],[546.0,754.0]]}"
espresso-003-ocr-00139,espresso-003,frame_text,125.000,125.000,KALK,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000025.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.999344,,espresso-003-ocr-00139,,"{""frame_id"":""frame_000025"",""ocr_version"":""PP-OCRv5"",""polygon"":[[813.0,926.0],[848.0,926.0],[848.0,941.0],[813.0,941.0]]}"
espresso-003-ocr-00140,espresso-003,frame_text,125.000,125.000,MOCCAMASTER,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000025.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.999624,,espresso-003-ocr-00140,,"{""frame_id"":""frame_000025"",""ocr_version"":""PP-OCRv5"",""polygon"":[[909.0,923.0],[1140.0,929.0],[1140.0,950.0],[909.0,944.0]]}"
espresso-003-ocr-00141,espresso-003,frame_text,130.000,130.000,APPROVED,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000026.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.884513,,espresso-003-ocr-00141,,"{""frame_id"":""frame_000026"",""ocr_version"":""PP-OCRv5"",""polygon"":[[596.0,418.0],[641.0,418.0],[641.0,432.0],[596.0,432.0]]}"
espresso-003-ocr-00142,espresso-003,frame_text,130.000,130.000,TECHNI,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000026.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.785739,,espresso-003-ocr-00142,,"{""frame_id"":""frame_000026"",""ocr_version"":""PP-OCRv5"",""polygon"":[[586.0,709.0],[650.0,709.0],[650.0,720.0],[586.0,720.0]]}"
espresso-003-ocr-00143,espresso-003,frame_text,130.000,130.000,VORM,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000026.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.991272,,espresso-003-ocr-00143,,"{""frame_id"":""frame_000026"",""ocr_version"":""PP-OCRv5"",""polygon"":[[590.0,717.0],[642.0,717.0],[642.0,731.0],[590.0,731.0]]}"
espresso-003-ocr-00144,espresso-003,frame_text,130.000,130.000,KALK,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000026.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.998857,,espresso-003-ocr-00144,,"{""frame_id"":""frame_000026"",""ocr_version"":""PP-OCRv5"",""polygon"":[[859.0,899.0],[894.0,899.0],[894.0,914.0],[859.0,914.0]]}"
espresso-003-ocr-00145,espresso-003,frame_text,130.000,130.000,MOCCAMASTER,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000026.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.999604,,espresso-003-ocr-00145,,"{""frame_id"":""frame_000026"",""ocr_version"":""PP-OCRv5"",""polygon"":[[956.0,896.0],[1187.0,900.0],[1187.0,921.0],[956.0,917.0]]}"
espresso-003-ocr-00146,espresso-003,frame_text,135.000,135.000,UTROVED,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000027.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.924567,,espresso-003-ocr-00146,,"{""frame_id"":""frame_000027"",""ocr_version"":""PP-OCRv5"",""polygon"":[[552.0,474.0],[596.0,474.0],[596.0,485.0],[552.0,485.0]]}"
espresso-003-ocr-00147,espresso-003,frame_text,135.000,135.000,TECENT,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000027.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.888595,,espresso-003-ocr-00147,,"{""frame_id"":""frame_000027"",""ocr_version"":""PP-OCRv5"",""polygon"":[[542.0,762.0],[609.0,760.0],[609.0,774.0],[542.0,776.0]]}"
espresso-003-ocr-00148,espresso-003,frame_text,135.000,135.000,VORM,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000027.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.991179,,espresso-003-ocr-00148,,"{""frame_id"":""frame_000027"",""ocr_version"":""PP-OCRv5"",""polygon"":[[549.0,772.0],[601.0,772.0],[601.0,786.0],[549.0,786.0]]}"
espresso-003-ocr-00149,espresso-003,frame_text,135.000,135.000,KALK,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000027.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.918951,,espresso-003-ocr-00149,,"{""frame_id"":""frame_000027"",""ocr_version"":""PP-OCRv5"",""polygon"":[[818.0,950.0],[855.0,950.0],[855.0,968.0],[818.0,968.0]]}"
espresso-003-ocr-00150,espresso-003,frame_text,135.000,135.000,MOCCAMASTER,data_video/processed/espresso-003/clips/espresso-003-scene-0001.mp4,data_video/keyframes/espresso-003/frame_000027.jpg,02f11c27554694f09d275df37d7b26e7d9eb7424f97cb07a9cff901c5491efc3,de,0.999637,,espresso-003-ocr-00150,,"{""frame_id"":""frame_000027"",""ocr_version"":""PP-OCRv5"",""polygon"":[[917.0,949.0],[1145.0,949.0],[1145.0,969.0],[917.0,969.0]]}"
espresso-004-scene-0001,espresso-004,video_scene,0.000,32.213,"ASR: The taste of a perfect shot of espresso is an eye-opening experience that will never let you go. It's sweet, deep, dark, dense, bright, velvet, syrup-like, overwhelmingly intense, and has a beautifully marbled grammar. For the preparation, there are some steps to keep in mind.
OCR: PREHEAT IT
VLM: Visual summary: A close-up of a cup of espresso with a light brown crema, held by a hand, followed by a black and white shot of a commercial espresso machine.
视觉摘要: 一杯带有浅棕色奶泡的浓缩咖啡特写，由一只手握着，接着是商用浓缩咖啡机的黑白镜头。
Visible product: Espresso Machine
Visible components: white cup; white saucer; hand; espresso machine; control knobs; gauge; portafilter handles
Visible actions: holding cup
Visible states: espresso in cup; machine stationary",data_video/processed/espresso-004/clips/espresso-004-scene-0001.mp4,data_video/keyframes/espresso-004/frame_000000.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,en,0.889050,espresso-004-asr-0001|espresso-004-asr-0002|espresso-004-asr-0003,espresso-004-ocr-00001|espresso-004-ocr-00002,espresso-004-scene-0001-vlm-0001,"{""clip_bytes"":1542333,""clip_sha256"":""3a2a6a36375cf48e07b07fa624d0d158b70aca303aa082b1b6aca99044352bda"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0002,espresso-004,video_scene,32.213,34.382,"VLM: Visual summary: A hand holds a white cup with a mustache design under an espresso machine's steam wand, while the text 'PREHEAT IT' is overlaid on the image.
视觉摘要: 一只手拿着一个印有胡子图案的白色杯子，放在咖啡机的蒸汽喷嘴下，图像上叠加有“PREHEAT IT”字样。
Visible product: Espresso Machine
Visible components: espresso machine; steam wand; white cup; mustache design on cup; hand; text overlay: 'PREHEAT IT'
Visible actions: hand holding cup; cup positioned under steam wand",data_video/processed/espresso-004/clips/espresso-004-scene-0002.mp4,data_video/keyframes/espresso-004/frame_000006.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,,,,espresso-004-scene-0002-vlm-0001,"{""clip_bytes"":137659,""clip_sha256"":""559a8c97057d270fde237a7847b679e857a71276d9a80dda8ee173bf5617edd1"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0003,espresso-004,video_scene,34.382,37.718,"OCR: DRY IT
VLM: Visual summary: A split-screen view showing a close-up of an espresso machine's group head on the left and a portafilter being held up on the right.
视觉摘要: 画面分为左右两部分，左侧是意式咖啡机的冲煮头特写，右侧是手持的粉碗。
Visible product: Espresso Machine
Visible components: espresso machine group head; portafilter; portafilter handle
Visible actions: holding up a portafilter
Visible states: portafilter is empty
Visible warnings: DRY; IT",data_video/processed/espresso-004/clips/espresso-004-scene-0003.mp4,data_video/keyframes/espresso-004/frame_000006.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,0.858062,,espresso-004-ocr-00003|espresso-004-ocr-00004,espresso-004-scene-0003-vlm-0001,"{""clip_bytes"":228786,""clip_sha256"":""14e99986611c2937dafa4b47224c367508acece6680172b330c10661ae47df39"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0004,espresso-004,video_scene,37.718,40.972,"OCR: REDISTRIBUTE IT
VLM: Visual summary: A split-screen view shows a coffee grinder dispensing ground coffee into a portafilter on the left, and a close-up of the ground coffee falling into a container on the right.
视觉摘要: 分屏画面显示左侧咖啡研磨机将咖啡粉倒入手柄，右侧为咖啡粉落入容器的特写。
Visible product: Espresso Machine
Visible components: coffee grinder; portafilter; coffee grounds; container; hand; control knob; brand logo
Visible actions: grinding coffee; pouring coffee grounds; holding portafilter
Visible states: coffee grounds falling; coffee grounds accumulating",data_video/processed/espresso-004/clips/espresso-004-scene-0004.mp4,data_video/keyframes/espresso-004/frame_000007.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,0.972055,,espresso-004-ocr-00005|espresso-004-ocr-00006,espresso-004-scene-0004-vlm-0001,"{""clip_bytes"":162655,""clip_sha256"":""94e4baa90185a53386c4304199d37b3312ddc7907f48a1801539c78ab45ef9b8"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0005,espresso-004,video_scene,40.972,45.518,"OCR: PURGE
VLM: Visual summary: A person is preparing coffee grounds in an espresso portafilter, first redistributing them and then tamping them down.
视觉摘要: 一个人正在用意式咖啡机的粉碗准备咖啡粉，先将其重新分布，然后将其压平。
Visible product: Espresso Machine
Visible components: portafilter; coffee grounds; tamper; black tray
Visible actions: redistributing coffee grounds; tamping coffee grounds
Visible states: coffee grounds in portafilter; tamped coffee grounds
Visible warnings: REDISTRIBUTE IT; TAMP IT",data_video/processed/espresso-004/clips/espresso-004-scene-0005.mp4,data_video/keyframes/espresso-004/frame_000008.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,0.999813,,espresso-004-ocr-00007,espresso-004-scene-0005-vlm-0001,"{""clip_bytes"":319704,""clip_sha256"":""053d3d3d29122a37de337cfdf756c6cd9a8d905a5e4d84572ce3e427d7aa247f"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0006,espresso-004,video_scene,45.518,48.855,"VLM: Visual summary: A split-screen view showing a portafilter with ground coffee and a hand holding a portafilter, followed by a hand pressing a 'PURGE' button on an espresso machine while water flows from the group head.
视觉摘要: 分屏画面显示装有咖啡粉的粉碗和一只手握着粉碗，随后一只手按下意式咖啡机上的“PURGE”按钮，同时水流从冲煮头流出。
Visible product: Espresso Machine
Visible components: portafilter; coffee grounds; espresso machine group head; PURGE button; hand
Visible actions: holding portafilter; pressing PURGE button; water flowing
Visible states: coffee grounds in portafilter; water flowing from group head
Visible warnings: PURGE",data_video/processed/espresso-004/clips/espresso-004-scene-0006.mp4,data_video/keyframes/espresso-004/frame_000009.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,,,,espresso-004-scene-0006-vlm-0001,"{""clip_bytes"":323218,""clip_sha256"":""14d86dd8115a895b9c9beba9fe2e84ee6e9857b4fec4cccc2d88c36fd12b1d0a"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0007,espresso-004,video_scene,48.855,51.983,"OCR: ,5 1 2 0,5 25 2,5 3 15 ORMA 12
VLM: Visual summary: A person is operating an espresso machine, shown in two split frames with different visual styles. One frame shows a hand gripping the portafilter handle, and the other shows a hand pressing a button on the machine's control panel.
视觉摘要: 一个人正在操作一台浓缩咖啡机，画面分为两个部分，风格不同。一个画面显示一只手握着手柄，另一个画面显示一只手按压机器的控制面板按钮。
Visible product: Espresso Machine
Visible components: portafilter; machine control panel; coffee cups; machine drip tray
Visible actions: gripping portafilter handle; pressing control panel button
Visible states: machine in operation; coffee cups placed under spouts
Visual uncertainty: The exact model or brand of the espresso machine is not visible. The text 'START IT' is overlaid on the image, not part of the machine's interface.",data_video/processed/espresso-004/clips/espresso-004-scene-0007.mp4,data_video/keyframes/espresso-004/frame_000009.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,0.941608,,espresso-004-ocr-00008|espresso-004-ocr-00009|espresso-004-ocr-00010|espresso-004-ocr-00011|espresso-004-ocr-00012|espresso-004-ocr-00013|espresso-004-ocr-00014|espresso-004-ocr-00015|espresso-004-ocr-00016|espresso-004-ocr-00017|espresso-004-ocr-00018|espresso-004-ocr-00019|espresso-004-ocr-00020|espresso-004-ocr-00021|espresso-004-ocr-00022,espresso-004-scene-0007-vlm-0001,"{""clip_bytes"":252635,""clip_sha256"":""119281b65cc9a3d9207974aeed17397c62b1fe6970146849718724f68e1e07bb"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0008,espresso-004,video_scene,51.983,57.280,"VLM: Visual summary: Close-up shots of an espresso machine's pressure gauge and coffee extraction.
视觉摘要: 意式咖啡机压力表和咖啡萃取的特写镜头。
Visible product: Espresso Machine
Visible components: pressure gauge; coffee spout; coffee cup; machine body
Visible actions: coffee dripping from spout into cup
Visible states: pressure gauge needle pointing to a value; coffee being dispensed
Visual uncertainty: The full brand name or model is not visible. The exact pressure reading is not clearly legible. The context of the machine's operation beyond the shown frames is not visible.",data_video/processed/espresso-004/clips/espresso-004-scene-0008.mp4,data_video/keyframes/espresso-004/frame_000010.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,,,,espresso-004-scene-0008-vlm-0001,"{""clip_bytes"":144384,""clip_sha256"":""9aeec653bc8613ce0758f834045c124e581c2a57df500d198f0aec08cfb6a028"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0009,espresso-004,video_scene,57.280,61.742,"VLM: Visual summary: A black and white close-up of an espresso machine dispensing coffee into a row of white cups, each decorated with a mustache design.
视觉摘要: 黑白特写镜头，展示咖啡机将咖啡倒入一排带有胡子图案的白色杯子中。
Visible product: Espresso Machine
Visible components: espresso machine spout; white ceramic cups; mustache design on cups; metal drip tray
Visible actions: coffee being dispensed from spout into cup
Visible states: coffee flowing from spout; cups positioned under spout
Visual uncertainty: The full shape and context of the espresso machine are not fully visible. The hand operating the machine is partially visible but not identifiable.",data_video/processed/espresso-004/clips/espresso-004-scene-0009.mp4,data_video/keyframes/espresso-004/frame_000011.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,,,,espresso-004-scene-0009-vlm-0001,"{""clip_bytes"":81600,""clip_sha256"":""4f07292368787a993d4a0f6f31f23fbdcf2ecd6fb252f6ed71c54c09cbf5a3d9"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
espresso-004-scene-0010,espresso-004,video_scene,61.742,66.330,"VLM: Visual summary: A split-screen view showing espresso being dispensed from a machine into a cup on the left, and a white cup with a mustache design on a drip tray on the right.
视觉摘要: 分屏画面显示左侧咖啡机正在向杯中注咖啡，右侧为一个带胡子图案的白色杯子放在滴水盘上。
Visible product: Espresso Machine
Visible components: coffee machine spout; cup; drip tray; mustache design on cup
Visible actions: espresso pouring from machine
Visible states: coffee being dispensed; cup filled with coffee",data_video/processed/espresso-004/clips/espresso-004-scene-0010.mp4,data_video/keyframes/espresso-004/frame_000012.jpg,cd09ba95b536437322a1bc161abbcb32281b8e1fe4ec0fb849542d39ff9e302d,,,,,espresso-004-scene-0010-vlm-0001,"{""clip_bytes"":117492,""clip_sha256"":""2f1742a09995c12293f9d92cb7a4f9afb0f11e8cc382468e91489c41f283673c"",""detector"":""ffmpeg_scene_score"",""threshold"":0.32,""vlm_model"":""Qwen/Qwen3-VL-8B-Instruct"",""vlm_model_revision"":""0c351dd01ed87e9c1b53cbc748cba10e6187ff3b"",""vlm_prompt_version"":""catalog-grounded-visible-scene-json-v2"",""vlm_review_status"":""pending""}"
